"date","flight_number","scheduled_time","expected_delay"
"2025-07-21",KE853,"20:00",0.0
"2025-07-21",KE855,"10:40",10.446955022254969
"2025-07-21",KE869,"13:00",6.408078273311517
"2025-07-21",KE871,"18:35",19.22123030987384
"2025-07-21",KE895,"18:55",18.751293236420338
"2025-07-21",KE897,"11:10",0.0
"2025-07-21",KE901,"11:10",22.93278593560935
"2025-07-21",KE907,"10:55",7.892798724599157
"2025-07-21",KE925,"11:55",0.0
"2025-07-21",KE927,"13:40",18.94923856836742
"2025-07-21",KE931,"13:20",0.0
"2025-07-21",KE937,"10:40",0.0
"2025-07-21",KE951,"13:25",12.303263815815072
"2025-07-21",KE955,"13:40",0.0
"2025-07-21",KE963,"12:35",1.9996849248871715
"2025-07-21",KE969,"10:45",80.64792947586332
"2025-07-21",KL200,"11:55",18.42856081611405
"2025-07-21",KL3396,"19:35",0.0
"2025-07-21",KL4245,"18:00",23.75261658820545
"2025-07-21",KL4247,"12:35",1.768304609510853
"2025-07-21",KL4249,"18:25",0.0
"2025-07-21",KL4251,"10:35",61.90407128337093
"2025-07-21",KL4255,"10:05",0.0
"2025-07-21",KL4258,"18:40",0.0
"2025-07-21",KL856,"22:25",8.612365089791595
"2025-07-21",KL9160,"19:10",23.60169352432351
"2025-07-21",KL9162,"20:05",18.949424167106123
"2025-07-21",KL9841,"13:45",9.828815195162651
"2025-07-21",KL9848,"18:50",7.202996201966435
"2025-07-21",KQ5103,"19:45",27.73847344494649
"2025-07-21",LA5113,"11:40",4.575813045046338
"2025-07-21",LA8426,"20:25",22.05049099349419
"2025-07-21",LA8428,"14:30",2.427271535699896
"2025-07-21",LH713,"12:25",4.270022206756314
"2025-07-21",LH719,"11:40",1.2848176108088882
"2025-07-21",LJ001,"19:55",22.1022424181776
"2025-07-21",LJ005,"17:25",0.0
"2025-07-21",LJ009,"17:10",0.0
"2025-07-21",LJ031,"21:45",0.0
"2025-07-21",LJ037,"21:25",20.779317112904685
"2025-07-21",LJ043,"20:50",4.326836628889112
"2025-07-21",LJ081,"20:25",0.0
"2025-07-21",LJ087,"19:25",0.5621501463906472
"2025-07-21",LJ091,"17:05",2.3813531309389653
"2025-07-21",LJ131,"19:10",12.716728653498953
"2025-07-21",LJ209,"14:45",8.545865312003288
"2025-07-21",LJ211,"15:35",37.043247411679104
"2025-07-21",LJ233,"10:10",1.0772440340641474
"2025-07-21",LJ237,"14:40",4.875364959276018
"2025-07-21",LJ239,"16:05",5.400027817915053
"2025-07-21",LJ263,"12:10",18.614962494206452
"2025-07-21",LJ265,"16:00",20.58732621605008
"2025-07-21",LJ271,"17:00",5.627538528128788
"2025-07-21",LJ303,"15:20",55.00337289129884
"2025-07-21",LJ347,"16:20",6.68132101371814
"2025-07-21",LJ351,"16:15",26.80721749710267
"2025-07-21",LJ359,"14:30",0.0
"2025-07-21",LJ861,"13:50",16.891253946627682
"2025-07-21",LJ917,"20:50",6.5541549657733835
"2025-07-21",LO098,"11:20",21.37482103602364
"2025-07-21",LX123,"10:05",4.032918854154882
"2025-07-21",LY9630,"18:30",20.690739186290596
"2025-07-21",M0602,"16:20",8.662424992974952
"2025-07-21",MF872,"13:30",16.5829043568403
"2025-07-21",MF878,"20:35",0.0
"2025-07-21",MF9088,"18:55",2.058342383048478
"2025-07-21",MF9090,"11:10",8.142751371483559
"2025-07-21",MF9094,"10:40",18.37606644503812
"2025-07-21",MF9096,"20:00",4.151206544119717
"2025-07-21",MF9596,"12:35",1.442752178917706
"2025-07-21",MF9598,"12:00",0.0
"2025-07-21",MH067,"11:00",0.0
"2025-07-21",MH5621,"16:20",2.009008058929238
"2025-07-21",MH9428,"17:25",7.1935061160500355
"2025-07-21",MM704,"10:20",0.0
"2025-07-21",MM708,"15:20",19.189145851499028
"2025-07-21",MM710,"21:00",8.488773584306793
"2025-07-21",MM808,"22:35",1.5268872467934642
"2025-07-21",MS8089,"18:30",7.078408411700209
